Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code,Price_per_SqFt,Property_Size_Tier,Property_Age,Age_Group
PROP_02280,2025-07-11,167904.0,4,1.0,1272,3816,1.0,0,1986,0,Metro City,10001,132.0,Small,40,Established
PROP_02281,2025-10-07,381510.0,2,2.0,1570,7850,2.0,0,1982,0,Coastal Suburbs,20011,243.0,Medium,44,Established
PROP_02282,2025-09-09,368722.0,1,2.0,1266,7596,1.0,0,2014,2023,Metro City,10002,291.2,Small,12,Mordern
PROP_02283,2026-04-22,331445.0,2,2.0,1756,3512,1.5,0,1963,2019,Coastal Suburbs,20012,188.8,Medium,63,Established
PROP_02284,2026-03-10,227458.0,3,1.5,1078,3234,1.0,0,1998,0,Metro City,10001,211.0,Small,28,Mordern
PROP_02285,2025-10-19,320732.0,3,1.0,1772,3544,1.0,0,2008,0,Metro City,10001,181.0,Medium,18,Mordern
PROP_02286,2025-08-04,1073061.0,6,4.0,3613,10839,3.0,0,1967,0,Coastal Suburbs,20012,297.0,Large,59,Established
PROP_02287,2026-04-17,128898.0,3,2.0,1023,2046,1.0,0,1967,0,Coastal Suburbs,20011,126.0,Small,59,Established
PROP_02288,2025-11-03,187275.0,4,1.5,908,1816,1.5,0,1959,2020,Metro City,10004,206.2,Small,67,Established
PROP_02289,2026-04-11,365769.0,4,2.5,2139,6417,2.0,0,1983,0,Tech Park District,30045,171.0,Medium,43,Established
PROP_02290,2026-03-01,438397.0,4,1.0,2203,8812,2.0,0,1984,0,Tech Park District,30046,199.0,Medium,42,Established
PROP_02291,2025-07-18,195411.0,3,2.0,1229,6145,1.5,0,2001,0,Greenwood Valley,40081,159.0,Small,25,Mordern
PROP_02292,2026-02-13,179712.0,3,2.0,864,2592,1.0,0,1997,0,Tech Park District,30045,208.0,Small,29,Mordern
PROP_02293,2026-04-25,452640.0,3,1.5,1840,11040,1.0,0,1990,0,Tech Park District,30045,246.0,Medium,36,Established
PROP_02294,2025-08-26,324518.0,4,1.5,1538,6152,1.5,0,1973,0,Greenwood Valley,40081,211.0,Medium,53,Established
PROP_02295,2026-03-31,435708.0,3,2.0,2394,9576,2.0,0,1954,0,Greenwood Valley,40082,182.0,Medium,72,Established
PROP_02296,2026-03-25,429897.0,1,2.5,1963,11778,2.0,0,1988,0,Tech Park District,30045,219.0,Medium,38,Established
PROP_02297,2025-08-18,257250.0,3,2.0,1225,6125,1.5,0,1987,0,Coastal Suburbs,20013,210.0,Small,39,Established
PROP_02298,2025-08-27,179140.0,2,1.0,845,3380,1.0,0,1982,0,Greenwood Valley,40081,212.0,Small,44,Established
PROP_02299,2026-05-04,516340.0,1,1.0,2347,11735,1.0,0,1968,2020,Tech Park District,30045,220.0,Medium,58,Established
PROP_02300,2026-04-16,157388.0,2,2.5,1078,4312,2.0,0,2011,0,Greenwood Valley,40081,146.0,Small,15,Mordern
PROP_02301,2026-04-06,1467202.0,4,3.0,3923,11769,3.0,0,1988,0,Metro City,10004,374.0,Large,38,Established
PROP_02302,2025-11-20,993099.0,5,3.5,3037,24296,2.0,0,1983,0,Tech Park District,30046,327.0,Large,43,Established
PROP_02303,2026-03-16,881879.0,5,3.5,3851,23106,3.0,0,1972,0,Tech Park District,30046,229.0,Large,54,Established
PROP_02304,2025-06-22,333428.0,3,1.5,1699,3398,2.0,0,1985,2018,Coastal Suburbs,20013,196.2,Medium,41,Established
PROP_02305,2025-06-15,1169881.0,5,3.0,4349,26094,2.0,0,1953,0,Coastal Suburbs,20013,269.0,Large,73,Established
PROP_02306,2025-07-12,466344.0,4,2.0,2159,8636,1.0,0,1979,0,Tech Park District,30045,216.0,Medium,47,Established
PROP_02307,2025-06-24,366466.0,2,1.5,1889,11334,1.0,0,1993,0,Metro City,10001,194.0,Medium,33,Established
PROP_02309,2026-03-23,324632.0,2,1.5,2108,10540,1.0,0,2006,0,Coastal Suburbs,20012,154.0,Medium,20,Mordern
PROP_02310,2025-10-14,326585.0,2,1.0,1505,3010,1.0,0,1950,0,Coastal Suburbs,20013,217.0,Medium,76,Established
PROP_02311,2026-04-30,485355.0,3,2.5,1965,9825,1.5,0,1958,0,Coastal Suburbs,20011,247.0,Medium,68,Established
PROP_02312,2025-09-16,197899.0,1,2.0,1171,2342,2.0,0,1958,0,Tech Park District,30046,169.0,Small,68,Established
PROP_02313,2026-03-20,530281.0,3,1.0,1775,10650,1.0,0,2007,2019,Coastal Suburbs,20011,298.7,Medium,19,Mordern
PROP_02314,2025-12-31,156000.0,2,2.0,975,3900,2.0,0,2008,0,Metro City,10002,160.0,Small,18,Mordern
PROP_02315,2026-04-13,131200.0,4,1.0,800,4800,1.0,0,1953,0,Tech Park District,30045,164.0,Small,73,Established
PROP_02316,2026-04-24,1391572.0,4,3.5,3823,15292,2.0,0,1991,0,Greenwood Valley,40081,364.0,Large,35,Established
PROP_02317,2025-06-16,432839.0,1,2.0,2071,12426,2.0,0,1964,0,Metro City,10002,209.0,Medium,62,Established
PROP_02318,2026-02-10,556710.0,2,1.0,1928,11568,2.0,0,1950,2020,Greenwood Valley,40081,288.8,Medium,76,Established
PROP_02319,2026-04-18,239172.0,2,2.0,1049,3147,1.0,0,2013,0,Metro City,10004,228.0,Small,13,Mordern
PROP_02320,2026-03-07,394591.0,3,1.0,2003,8012,2.0,0,1992,0,Greenwood Valley,40082,197.0,Medium,34,Established
PROP_02321,2025-10-27,880530.0,5,4.0,3594,28752,2.5,0,2014,0,Greenwood Valley,40081,245.0,Large,12,Mordern
PROP_02322,2026-04-25,419667.0,1,2.0,2371,7113,1.0,0,1984,0,Tech Park District,30045,177.0,Medium,42,Established
PROP_02323,2025-11-02,255517.0,3,2.5,1099,2198,1.5,0,1974,2025,Tech Park District,30045,232.5,Small,52,Established
PROP_02324,2026-02-03,1729575.0,4,4.0,3947,23682,2.5,1,2003,0,Coastal Suburbs,20013,438.2,Large,23,Mordern
PROP_02325,2025-10-04,210441.0,1,1.0,911,4555,2.0,0,2008,0,Tech Park District,30046,231.0,Small,18,Mordern
PROP_02326,2026-05-17,1199008.0,6,4.0,3368,26944,3.0,0,1990,0,Greenwood Valley,40082,356.0,Large,36,Established
PROP_02327,2025-12-25,371676.0,2,2.0,1977,5931,1.0,0,1995,0,Greenwood Valley,40081,188.0,Medium,31,Established
PROP_02329,2026-01-19,391952.0,2,2.5,2227,13362,1.0,0,1970,0,Metro City,10004,176.0,Medium,56,Established
PROP_02330,2025-07-08,1484798.0,4,3.0,3892,23352,2.5,1,1969,2016,Coastal Suburbs,20012,381.5,Large,57,Established
PROP_02331,2026-05-19,257632.0,3,1.0,1552,4656,1.0,0,1993,0,Metro City,10003,166.0,Medium,33,Established
PROP_02332,2025-07-01,236455.0,1,2.0,1805,10830,1.0,0,1976,0,Greenwood Valley,40081,131.0,Medium,50,Established
PROP_02333,2025-08-20,1253166.0,4,4.0,3786,30288,2.0,0,1991,0,Tech Park District,30045,331.0,Large,35,Established
PROP_02334,2026-01-12,1815667.0,5,2.5,4442,13326,2.5,0,1984,2017,Tech Park District,30046,408.7,Large,42,Established
PROP_02335,2025-12-30,275720.0,4,1.0,904,3616,2.0,0,1989,2020,Tech Park District,30045,305.0,Small,37,Established
PROP_02336,2026-02-03,268870.0,1,2.5,1288,7728,2.0,0,1960,2023,Coastal Suburbs,20012,208.8,Small,66,Established
PROP_02337,2026-01-24,795795.0,6,3.5,3445,17225,3.0,0,1969,0,Greenwood Valley,40082,231.0,Large,57,Established
PROP_02338,2025-09-13,337824.0,2,2.5,1836,7344,1.0,0,1963,0,Greenwood Valley,40082,184.0,Medium,63,Established
PROP_02339,2025-11-22,170368.0,3,1.5,968,2904,1.0,0,1970,0,Greenwood Valley,40081,176.0,Small,56,Established
PROP_02340,2026-04-07,338437.0,1,1.5,1083,2166,1.5,0,1983,2021,Metro City,10001,312.5,Small,43,Established
PROP_02341,2025-08-13,1236702.0,5,2.5,3889,31112,2.5,0,1998,0,Greenwood Valley,40082,318.0,Large,28,Mordern
PROP_02342,2025-11-08,199398.0,2,1.0,1002,5010,2.0,0,1997,0,Tech Park District,30046,199.0,Small,29,Mordern
PROP_02343,2025-11-11,1503782.0,6,4.0,4037,20185,2.5,0,2001,2023,Greenwood Valley,40082,372.5,Large,25,Mordern
PROP_02344,2025-11-24,421344.0,2,1.0,1824,7296,2.0,0,1989,0,Greenwood Valley,40081,231.0,Medium,37,Established
PROP_02345,2025-12-22,341448.0,3,1.0,1388,8328,2.0,0,1967,0,Tech Park District,30045,246.0,Small,59,Established
PROP_02346,2025-08-06,231080.0,3,2.0,1090,3270,1.0,0,1955,0,Greenwood Valley,40081,212.0,Small,71,Established
PROP_02347,2025-12-07,1238193.0,5,3.0,4169,33352,2.5,0,2011,0,Coastal Suburbs,20013,297.0,Large,15,Mordern
PROP_02348,2026-02-19,191308.0,1,1.5,1132,2264,1.5,0,1961,0,Greenwood Valley,40082,169.0,Small,65,Established
PROP_02349,2026-03-15,819060.0,4,3.0,2482,7446,2.0,0,1983,0,Coastal Suburbs,20013,330.0,Medium,43,Established
PROP_02350,2025-07-25,362974.0,3,2.0,1871,9355,1.5,0,1995,0,Greenwood Valley,40082,194.0,Medium,31,Established
PROP_02351,2025-11-11,341744.0,3,1.5,1643,9858,1.5,0,2008,0,Greenwood Valley,40081,208.0,Medium,18,Mordern
PROP_02352,2025-10-02,302602.0,4,1.5,2131,12786,1.5,0,1980,0,Coastal Suburbs,20012,142.0,Medium,46,Established
PROP_02353,2026-01-25,937570.0,5,3.0,3233,22631,3.0,0,2005,0,Greenwood Valley,40082,290.0,Large,21,Mordern
PROP_02354,2025-08-02,325156.0,2,2.0,2197,10985,1.0,0,2005,0,Metro City,10004,148.0,Medium,21,Mordern
PROP_02355,2025-10-15,386304.0,4,1.5,2012,6036,1.5,0,1967,0,Greenwood Valley,40082,192.0,Medium,59,Established
PROP_02356,2026-01-17,222948.0,4,1.5,1689,8445,2.0,0,1961,0,Tech Park District,30045,132.0,Medium,65,Established
PROP_02357,2025-10-05,510500.0,4,1.0,2042,4084,2.0,0,1966,2019,Metro City,10002,250.0,Medium,60,Established
PROP_02358,2025-08-12,388050.0,2,1.0,2388,9552,2.0,0,1985,2022,Greenwood Valley,40081,162.5,Medium,41,Established
PROP_02359,2025-07-20,920416.0,6,3.5,4109,32872,2.0,0,2000,0,Coastal Suburbs,20012,224.0,Large,26,Mordern
PROP_02360,2025-06-26,422284.0,2,1.5,2188,8752,1.0,0,1974,0,Greenwood Valley,40081,193.0,Medium,52,Established
PROP_02361,2025-10-27,207250.0,1,2.0,829,2487,1.0,0,1990,2025,Greenwood Valley,40081,250.0,Small,36,Established
PROP_02362,2025-12-14,226512.0,2,1.0,1089,4356,2.0,0,1956,0,Tech Park District,30045,208.0,Small,70,Established
PROP_02363,2026-04-12,1190439.0,6,3.0,3411,13644,3.0,0,2009,0,Tech Park District,30045,349.0,Large,17,Mordern
PROP_02364,2026-01-01,122256.0,2,1.0,849,5094,1.0,0,1972,0,Tech Park District,30046,144.0,Small,54,Established
PROP_02365,2025-10-06,1351295.0,4,4.0,4345,34760,3.0,0,1995,0,Tech Park District,30045,311.0,Large,31,Established
PROP_02366,2025-08-21,304669.0,2,2.5,1531,7655,1.0,0,1963,0,Greenwood Valley,40082,199.0,Medium,63,Established
PROP_02367,2025-11-15,722670.0,5,4.0,2834,14170,3.0,0,1966,0,Metro City,10002,255.0,Medium,60,Established
PROP_02368,2026-03-23,278980.0,2,1.0,1508,3016,2.0,0,1978,0,Coastal Suburbs,20012,185.0,Medium,48,Established
PROP_02369,2025-11-08,190293.0,3,1.5,1389,6945,1.5,0,1966,0,Metro City,10004,137.0,Small,60,Established
PROP_02370,2025-09-06,233836.0,1,1.0,1103,5515,1.5,0,1990,0,Metro City,10002,212.0,Small,36,Established
PROP_02371,2025-08-21,1502228.0,4,2.5,4127,33016,2.0,1,2000,2021,Metro City,10003,364.0,Large,26,Mordern
PROP_02372,2026-02-11,261360.0,3,2.0,1188,5940,1.5,0,1984,0,Metro City,10001,220.0,Small,42,Established
PROP_02373,2026-02-19,159357.0,4,1.0,1317,3951,1.0,0,1957,0,Coastal Suburbs,20011,121.0,Small,69,Established
PROP_02374,2026-01-26,1835212.0,5,4.0,4449,17796,2.5,0,1956,2024,Coastal Suburbs,20011,412.5,Large,70,Established
PROP_02375,2026-02-11,436880.0,1,1.0,2032,6096,1.0,0,1977,0,Greenwood Valley,40082,215.0,Medium,49,Established
PROP_02376,2025-11-05,1258180.0,6,4.0,3268,26144,2.0,0,2010,2021,Metro City,10001,385.0,Large,16,Mordern
PROP_02377,2026-02-10,423878.0,4,1.0,1781,5343,2.0,0,1953,0,Tech Park District,30046,238.0,Medium,73,Established
PROP_02378,2025-06-12,634781.0,2,1.5,2257,9028,1.5,0,1986,2017,Tech Park District,30046,281.2,Medium,40,Established
PROP_02379,2025-07-17,209400.0,2,2.0,1047,5235,1.5,0,1958,0,Tech Park District,30046,200.0,Small,68,Established
PROP_02380,2025-12-19,1163328.0,5,4.0,3984,19920,3.0,0,2002,0,Tech Park District,30045,292.0,Large,24,Mordern
PROP_02381,2026-02-14,379236.0,2,1.5,1716,6864,1.0,0,1984,0,Greenwood Valley,40081,221.0,Medium,42,Established
PROP_02382,2026-01-21,218566.0,2,1.5,1061,4244,1.0,0,1995,0,Coastal Suburbs,20011,206.0,Small,31,Established
PROP_02383,2025-10-02,245504.0,2,1.5,1792,8960,1.5,0,1986,0,Tech Park District,30045,137.0,Medium,40,Established
PROP_02384,2025-09-19,218136.0,2,2.5,894,5364,1.0,0,1969,0,Greenwood Valley,40082,244.0,Small,57,Established
PROP_02385,2026-03-26,353976.0,2,2.0,2107,6321,1.5,0,1969,0,Coastal Suburbs,20011,168.0,Medium,57,Established
PROP_02386,2025-11-28,246560.0,3,2.5,1072,6432,1.5,0,1992,0,Tech Park District,30045,230.0,Small,34,Established
PROP_02387,2025-06-25,368392.0,2,2.0,2339,11695,1.5,0,1956,2023,Metro City,10004,157.5,Medium,70,Established
PROP_02388,2025-06-26,345840.0,4,2.5,1572,9432,1.5,0,2005,2016,Coastal Suburbs,20012,220.0,Medium,21,Mordern
PROP_02389,2025-10-23,380472.0,2,2.0,2292,4584,2.0,0,1992,0,Tech Park District,30045,166.0,Medium,34,Established
PROP_02390,2026-02-09,246168.0,2,2.5,1578,9468,1.0,0,1991,0,Greenwood Valley,40081,156.0,Medium,35,Established
PROP_02391,2026-04-02,255404.0,3,2.5,1906,11436,2.0,0,1984,0,Coastal Suburbs,20012,134.0,Medium,42,Established
PROP_02392,2026-05-01,441262.0,3,2.0,1681,8405,1.5,0,1962,2020,Coastal Suburbs,20013,262.5,Medium,64,Established
PROP_02393,2026-05-11,274800.0,4,2.5,1145,6870,2.0,0,1971,0,Greenwood Valley,40081,240.0,Small,55,Established
PROP_02394,2026-01-27,773244.0,4,3.5,2742,19194,2.5,0,2003,0,Tech Park District,30046,282.0,Medium,23,Mordern
PROP_02395,2025-10-25,282448.0,1,1.5,2224,6672,1.0,0,1965,0,Coastal Suburbs,20013,127.0,Medium,61,Established
PROP_02396,2026-03-02,388143.0,1,1.5,2121,6363,1.5,0,1950,0,Coastal Suburbs,20012,183.0,Medium,76,Established
PROP_02397,2025-06-05,1166140.0,4,2.5,3980,15920,2.0,0,1973,0,Coastal Suburbs,20011,293.0,Large,53,Established
PROP_02398,2025-07-26,274482.0,3,1.5,1242,2484,1.0,0,1977,0,Coastal Suburbs,20011,221.0,Small,49,Established
PROP_02399,2026-01-07,172593.0,2,1.0,1143,5715,1.0,0,2004,0,Tech Park District,30045,151.0,Small,22,Mordern
PROP_02400,2025-08-08,317444.0,3,1.0,1301,2602,2.0,0,1990,0,Metro City,10001,244.0,Small,36,Established
PROP_02401,2025-10-14,380190.0,1,1.0,1748,8740,1.5,0,1972,2020,Metro City,10001,217.5,Medium,54,Established
PROP_02403,2025-12-24,171592.0,1,2.5,822,2466,1.5,0,1954,2016,Metro City,10001,208.7,Small,72,Established
PROP_02404,2025-12-05,237188.0,1,1.5,1379,8274,2.0,0,1971,0,Metro City,10002,172.0,Small,55,Established
PROP_02405,2025-06-24,280687.0,2,1.5,1343,2686,2.0,0,1973,0,Metro City,10001,209.0,Small,53,Established
PROP_02406,2025-12-23,234220.0,1,1.5,980,2940,1.0,0,1994,0,Greenwood Valley,40081,239.0,Small,32,Established
PROP_02407,2025-06-27,694350.0,6,3.0,3086,18516,2.5,0,1960,0,Coastal Suburbs,20013,225.0,Large,66,Established
PROP_02408,2026-03-19,662144.0,5,4.0,2956,20692,2.0,0,1992,0,Metro City,10001,224.0,Medium,34,Established
PROP_02409,2026-03-15,1198806.0,5,4.0,3358,10074,2.0,0,1988,0,Greenwood Valley,40082,357.0,Large,38,Established
PROP_02410,2025-09-08,302881.0,1,2.0,2179,4358,1.5,0,1985,0,Tech Park District,30045,139.0,Medium,41,Established
PROP_02411,2025-12-03,129605.0,3,2.0,805,4830,1.5,0,1987,0,Metro City,10003,161.0,Small,39,Established
PROP_02412,2026-03-11,256066.0,4,2.0,1693,8465,2.0,0,1979,2023,Greenwood Valley,40082,151.2,Medium,47,Established
PROP_02413,2025-10-26,223124.0,1,2.0,1844,5532,1.5,0,1960,0,Greenwood Valley,40082,121.0,Medium,66,Established
PROP_02414,2025-07-08,359730.0,4,1.5,2284,6852,2.0,0,1965,2024,Coastal Suburbs,20012,157.5,Medium,61,Established
PROP_02415,2025-12-15,432530.0,1,1.0,2338,7014,1.0,0,1953,0,Coastal Suburbs,20011,185.0,Medium,73,Established
PROP_02416,2026-02-14,342990.0,1,1.0,1545,3090,1.0,0,1990,0,Coastal Suburbs,20012,222.0,Medium,36,Established
PROP_02417,2026-01-17,929395.0,5,2.5,2764,16584,2.0,0,1995,2023,Greenwood Valley,40082,336.2,Medium,31,Established
PROP_02418,2026-03-09,1132830.0,6,2.5,3070,15350,2.0,0,1953,0,Greenwood Valley,40082,369.0,Large,73,Established
PROP_02419,2025-10-22,1003967.0,6,2.5,2656,7968,2.0,1,1992,0,Tech Park District,30045,378.0,Medium,34,Established
PROP_02420,2026-04-16,443112.0,4,1.0,1996,7984,1.0,0,1953,0,Greenwood Valley,40082,222.0,Medium,73,Established
PROP_02421,2026-05-15,1180888.0,5,4.0,3656,18280,2.0,0,2009,0,Metro City,10002,323.0,Large,17,Mordern
PROP_02422,2026-04-09,873381.0,6,3.0,2418,12090,3.0,1,1989,0,Metro City,10002,361.2,Medium,37,Established
PROP_02423,2025-07-31,249480.0,2,2.0,1188,3564,1.0,0,1973,0,Coastal Suburbs,20012,210.0,Small,53,Established
PROP_02424,2025-08-05,292152.0,4,1.5,1739,5217,2.0,0,1977,0,Greenwood Valley,40081,168.0,Medium,49,Established
PROP_02425,2025-07-20,1092920.0,6,2.5,3070,24560,2.5,0,1981,0,Tech Park District,30046,356.0,Large,45,Established
PROP_02426,2025-12-19,327096.0,3,2.5,1386,8316,1.5,0,1981,0,Greenwood Valley,40082,236.0,Small,45,Established
PROP_02427,2025-12-09,241368.0,4,2.0,1068,3204,2.0,0,2008,0,Coastal Suburbs,20012,226.0,Small,18,Mordern
PROP_02428,2025-11-21,192692.0,2,1.5,1438,2876,1.5,0,1963,0,Coastal Suburbs,20012,134.0,Small,63,Established
PROP_02429,2026-03-13,283900.0,1,1.0,1336,4008,1.0,0,1982,2021,Coastal Suburbs,20011,212.5,Small,44,Established
PROP_02430,2025-12-05,150016.0,2,2.5,1172,3516,1.0,0,1986,0,Coastal Suburbs,20012,128.0,Small,40,Established
PROP_02431,2025-08-13,714714.0,4,3.5,3234,16170,2.5,0,1959,0,Tech Park District,30046,221.0,Large,67,Established
PROP_02432,2025-09-10,827640.0,5,3.5,3762,22572,3.0,0,1988,0,Tech Park District,30046,220.0,Large,38,Established
PROP_02433,2026-04-05,213248.0,1,2.0,952,2856,2.0,0,1984,0,Tech Park District,30046,224.0,Small,42,Established
PROP_02434,2026-02-16,459429.0,3,1.5,2001,12006,2.0,1,1982,0,Coastal Suburbs,20012,229.6,Medium,44,Established
PROP_02435,2025-12-23,283920.0,4,2.0,2366,14196,1.0,0,1957,0,Coastal Suburbs,20012,120.0,Medium,69,Established
PROP_02436,2026-02-12,246420.0,1,1.5,1369,6845,2.0,0,1956,0,Metro City,10003,180.0,Small,70,Established
PROP_02437,2025-06-21,237495.0,2,1.0,852,5112,1.0,0,1988,2019,Greenwood Valley,40081,278.8,Small,38,Established
PROP_02438,2025-06-24,936795.0,5,3.0,2595,20760,2.0,0,2003,0,Greenwood Valley,40082,361.0,Medium,23,Mordern
PROP_02439,2025-06-20,501977.0,1,2.5,2018,10090,1.0,0,1963,2018,Greenwood Valley,40082,248.7,Medium,63,Established
PROP_02440,2025-08-10,280496.0,1,2.5,1492,2984,1.5,0,2006,0,Metro City,10004,188.0,Small,20,Mordern
PROP_02441,2025-11-18,157584.0,2,2.0,804,2412,2.0,1,2003,0,Metro City,10001,196.0,Small,23,Mordern
PROP_02442,2026-01-29,485500.0,4,1.5,1942,11652,2.0,0,1979,0,Tech Park District,30045,250.0,Medium,47,Established
PROP_02443,2026-02-21,360393.0,4,1.0,1341,8046,2.0,0,1954,2025,Metro City,10002,268.7,Small,72,Established
PROP_02444,2026-01-20,219055.0,4,2.0,1135,2270,1.0,0,1960,0,Greenwood Valley,40082,193.0,Small,66,Established
PROP_02445,2025-08-16,286368.0,1,2.5,1256,6280,1.0,0,1958,0,Tech Park District,30045,228.0,Small,68,Established
PROP_02446,2026-04-07,500981.0,3,2.0,1735,6940,2.0,0,1977,2023,Tech Park District,30046,288.7,Medium,49,Established
PROP_02447,2026-02-19,315033.0,3,2.0,1821,9105,2.0,0,1999,0,Coastal Suburbs,20013,173.0,Medium,27,Mordern
PROP_02448,2025-08-11,227030.0,1,1.0,1555,9330,1.0,0,1990,0,Metro City,10004,146.0,Medium,36,Established
PROP_02449,2025-11-15,378112.0,2,2.0,1688,3376,1.0,0,1999,0,Tech Park District,30045,224.0,Medium,27,Mordern
PROP_02450,2026-04-10,224560.0,3,2.5,1604,3208,1.5,0,1971,0,Metro City,10004,140.0,Medium,55,Established
PROP_02451,2025-11-11,287802.0,2,1.5,1577,6308,2.0,0,1952,2018,Metro City,10003,182.5,Medium,74,Established
PROP_02452,2025-08-23,369602.0,1,2.0,2042,6126,1.5,0,1993,0,Tech Park District,30046,181.0,Medium,33,Established
PROP_02453,2025-12-19,185924.0,4,2.0,877,4385,2.0,0,1991,0,Tech Park District,30045,212.0,Small,35,Established
PROP_02454,2026-04-12,861656.0,5,3.5,3034,15170,2.0,0,1987,0,Coastal Suburbs,20012,284.0,Large,39,Established
PROP_02455,2025-11-01,184172.0,3,1.5,1123,5615,2.0,0,1985,0,Metro City,10001,164.0,Small,41,Established
PROP_02456,2026-03-31,1525296.0,4,4.0,4434,22170,3.0,0,1956,0,Greenwood Valley,40082,344.0,Large,70,Established
PROP_02457,2025-11-20,240832.0,3,1.0,1696,3392,1.0,0,1993,0,Coastal Suburbs,20013,142.0,Medium,33,Established
PROP_02458,2026-02-15,364734.0,4,2.0,1762,7048,1.0,0,1958,0,Metro City,10002,207.0,Medium,68,Established
PROP_02459,2026-02-16,1044990.0,5,4.0,3415,17075,2.0,0,1959,0,Coastal Suburbs,20013,306.0,Large,67,Established
PROP_02460,2026-02-28,233920.0,1,2.0,1088,2176,1.5,0,1983,2017,Greenwood Valley,40081,215.0,Small,43,Established
PROP_02461,2026-02-06,228646.0,2,2.5,1094,6564,1.0,0,1974,0,Metro City,10004,209.0,Small,52,Established
PROP_02462,2026-05-29,233175.0,1,2.5,974,4870,1.0,1,1979,0,Metro City,10003,239.4,Small,47,Established
PROP_02463,2026-03-16,205716.0,3,1.5,1659,8295,1.0,0,1975,0,Tech Park District,30046,124.0,Medium,51,Established
PROP_02464,2025-11-01,559125.0,1,1.0,1988,5964,1.5,0,2013,2025,Greenwood Valley,40081,281.2,Medium,13,Mordern
PROP_02465,2026-01-30,1120948.0,5,4.0,3947,19735,2.5,0,1957,0,Greenwood Valley,40081,284.0,Large,69,Established
PROP_02466,2025-06-09,732756.0,6,3.5,3228,16140,3.0,0,1956,0,Metro City,10003,227.0,Large,70,Established
PROP_02467,2025-12-06,138600.0,2,1.5,900,5400,2.0,0,1974,0,Coastal Suburbs,20013,154.0,Small,52,Established
PROP_02468,2025-11-17,1521777.0,4,3.0,3896,31168,3.0,1,1990,0,Coastal Suburbs,20013,390.6,Large,36,Established
PROP_02469,2026-05-11,190380.0,4,2.0,835,4175,1.0,0,1951,0,Metro City,10004,228.0,Small,75,Established
PROP_02470,2025-07-27,262027.0,1,2.0,1426,8556,1.5,0,2003,2024,Tech Park District,30045,183.7,Small,23,Mordern
PROP_02472,2026-03-26,741096.0,5,3.0,2538,10152,2.0,0,2014,0,Tech Park District,30046,292.0,Medium,12,Mordern
PROP_02473,2025-11-05,1077363.0,4,3.5,3141,21987,2.5,0,1960,0,Greenwood Valley,40082,343.0,Large,66,Established
PROP_02474,2026-05-19,903150.0,5,3.5,2676,21408,3.0,0,1990,2022,Tech Park District,30046,337.5,Medium,36,Established
PROP_02475,2026-04-19,177606.0,3,1.5,1287,7722,1.0,0,1997,0,Tech Park District,30046,138.0,Small,29,Mordern
PROP_02476,2025-06-14,202212.0,4,2.0,1476,5904,1.5,0,2014,0,Coastal Suburbs,20013,137.0,Small,12,Mordern
PROP_02477,2026-04-02,1406580.0,4,3.5,3940,23640,2.0,0,1979,0,Greenwood Valley,40082,357.0,Large,47,Established
PROP_02478,2026-01-29,1678088.0,4,3.0,4463,35704,2.0,0,1989,0,Coastal Suburbs,20013,376.0,Large,37,Established
PROP_02479,2025-10-14,711690.0,4,4.0,3389,16945,3.0,0,1981,0,Greenwood Valley,40082,210.0,Large,45,Established
PROP_02480,2026-05-02,355532.0,1,2.5,2003,12018,1.0,0,1999,2021,Metro City,10002,177.5,Medium,27,Mordern
PROP_02481,2026-03-24,1657137.0,5,3.5,3583,28664,2.0,0,1975,2024,Greenwood Valley,40082,462.5,Large,51,Established
PROP_02482,2026-03-23,335940.0,3,1.0,1527,3054,1.5,0,2015,0,Greenwood Valley,40082,220.0,Medium,11,Mordern
PROP_02483,2025-09-25,466407.0,3,2.0,1651,8255,1.0,0,1988,2025,Tech Park District,30046,282.5,Medium,38,Established
