Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code
PROP_01149,2026-03-24,209596,3,1.0,1718,8590,1.5,0,2007,0,Coastal Suburbs,20013
PROP_01150,2026-05-04,331224,1,1.5,1492,4476,2.0,0,2010,0,Greenwood Valley,40081
PROP_01151,2026-02-06,510272,2,2.5,2278,13668,1.5,0,1953,0,Coastal Suburbs,20012
PROP_01152,2025-08-16,301392,3,2.0,2392,7176,1.5,0,1968,0,Greenwood Valley,40081
PROP_01153,2026-01-15,1555092,5,4.0,4158,20790,2.0,0,1991,0,Greenwood Valley,40081
PROP_01154,2026-03-03,520905,4,2.5,2255,9020,1.5,0,1959,0,Metro City,10004
PROP_01155,2026-02-03,909909,6,3.5,3003,12012,2.5,0,1966,0,Metro City,10002
PROP_01156,2025-11-24,367828,2,1.5,2117,6351,1.5,0,2009,2023,Coastal Suburbs,20011
PROP_01157,2025-11-18,1042086,4,4.0,3074,9222,2.5,0,1997,0,Greenwood Valley,40081
PROP_01158,2026-03-10,191174,2,1.0,1567,4701,1.0,0,1976,0,Tech Park District,30046
PROP_01159,2026-03-06,369232,2,2.5,1964,11784,1.0,0,1973,0,Coastal Suburbs,20011
PROP_01160,2025-12-11,510816,4,4.0,2504,7512,2.5,0,1977,0,Tech Park District,30046
PROP_01161,2026-01-20,1458830,5,2.5,3803,30424,2.0,1,1975,0,Metro City,10004
PROP_01162,2025-11-12,459824,3,2.5,1982,5946,1.0,0,1970,0,Greenwood Valley,40082
PROP_01163,2025-09-05,6675177,6,5.0,8424,117936,2.5,1,1983,0,Greenwood Valley,40082
PROP_01164,2026-05-24,260760,2,1.5,1060,5300,2.0,0,1973,0,Tech Park District,30046
PROP_01165,2025-10-01,1138984,4,4.0,3311,16555,3.0,0,2004,0,Metro City,10002
PROP_01166,2026-03-20,364819,3,1.5,1729,5187,2.0,0,1976,0,Greenwood Valley,40082
PROP_01167,2025-12-14,377276,1,2.5,1417,2834,1.5,0,2002,2016,Tech Park District,30046
PROP_01168,2025-09-28,280502,1,1.5,2018,4036,1.0,0,1997,0,Coastal Suburbs,20011
PROP_01169,2025-12-28,313240,3,2.0,1910,11460,1.0,0,1970,0,Tech Park District,30045
PROP_01170,2025-06-23,279715,1,1.5,1301,5204,1.0,0,1992,0,Coastal Suburbs,20011
PROP_01171,2025-11-10,220800,2,2.0,1380,5520,2.0,0,1978,2025,Metro City,10001
PROP_01172,2026-01-29,182252,2,1.5,1132,4528,1.0,0,2004,0,Tech Park District,30045
PROP_01173,2026-05-28,141772,2,1.0,1058,4232,1.5,0,2006,0,Metro City,10003
PROP_01174,2025-12-13,860664,6,3.0,2632,7896,2.0,0,2001,0,Greenwood Valley,40082
PROP_01175,2025-12-15,211876,3,2.0,1127,2254,1.0,0,1961,0,Greenwood Valley,40082
PROP_01176,2026-05-06,208260,1,1.5,1170,5850,1.5,0,1962,0,Greenwood Valley,40082
PROP_01177,2026-04-30,442250,4,2.0,1769,7076,1.0,0,2001,0,Coastal Suburbs,20013
PROP_01178,2025-08-17,274880,4,1.0,1718,5154,1.0,0,1984,0,Metro City,10002
PROP_01179,2026-02-09,189312,2,1.0,928,3712,2.0,0,1995,0,Coastal Suburbs,20012
PROP_01180,2025-06-19,262812,2,1.0,1991,3982,1.5,0,2006,0,Metro City,10003
PROP_01181,2025-08-04,317174,2,2.0,2218,8872,1.0,0,2014,0,Greenwood Valley,40081
PROP_01182,2026-02-13,560601,1,1.5,2307,4614,1.5,0,2013,0,Tech Park District,30046
PROP_01183,2026-03-30,1149462,4,3.0,3361,13444,3.0,0,2005,0,Greenwood Valley,40082
PROP_01184,2025-11-17,345835,4,2.0,1687,6748,1.0,0,2014,0,Tech Park District,30045
PROP_01185,2025-07-22,1195908,6,3.0,3714,29712,2.5,0,1967,0,Tech Park District,30045
PROP_01186,2026-01-12,291281,3,2.5,1787,5361,2.0,0,1996,0,Coastal Suburbs,20011
PROP_01187,2025-07-22,654960,6,3.5,2729,19103,2.5,0,1972,0,Coastal Suburbs,20013
PROP_01188,2026-02-25,1165035,6,3.0,3845,30760,3.0,0,1971,0,Tech Park District,30045
PROP_01189,2026-01-20,286858,4,1.5,2006,8024,1.0,0,1971,0,Tech Park District,30046
PROP_01190,2025-06-08,227425,2,1.0,827,4962,2.0,0,1971,2023,Coastal Suburbs,20012
PROP_01191,2025-08-13,253669,1,2.0,1501,3002,2.0,0,1973,0,Metro City,10002
PROP_01192,2025-12-27,193028,2,1.0,902,1804,2.0,0,1975,0,Tech Park District,30045
PROP_01193,2026-05-02,118217,4,1.0,977,5862,1.0,0,1955,0,Coastal Suburbs,20011
PROP_01194,2025-08-19,367513,1,2.0,1619,6476,1.5,0,1957,0,Metro City,10002
PROP_01195,2025-07-09,195398,2,2.0,821,1642,2.0,0,1972,0,Greenwood Valley,40081
PROP_01196,2026-01-27,298928,4,1.5,1256,2512,1.0,1,2002,0,Greenwood Valley,40081
PROP_01197,2025-10-14,282411,4,2.0,1081,3243,2.0,0,1985,2020,Tech Park District,30046
PROP_01198,2025-11-21,487596,4,2.5,2148,10740,2.0,0,1954,0,Metro City,10002
PROP_01199,2026-04-16,283176,2,1.0,1368,6840,1.0,0,1962,0,Coastal Suburbs,20012
PROP_01200,2026-05-21,2530602,9,5.0,5207,46863,4.0,0,1986,0,Greenwood Valley,40081
PROP_01201,2025-12-21,493792,3,1.0,2374,11870,1.0,0,2004,0,Greenwood Valley,40082
PROP_01202,2026-04-29,1165450,6,3.5,4238,29666,2.0,0,1997,0,Coastal Suburbs,20013
PROP_01203,2025-07-12,510279,1,2.0,2209,11045,1.0,0,1984,0,Greenwood Valley,40081
PROP_01204,2025-11-16,391228,2,2.0,2081,8324,1.5,0,1972,0,Metro City,10001
PROP_01205,2026-05-12,372317,1,1.0,1991,5973,1.5,0,2004,0,Tech Park District,30045
PROP_01206,2026-03-01,301542,3,1.5,1733,10398,2.0,0,2008,0,Greenwood Valley,40082
PROP_01207,2025-12-12,252603,4,2.0,1651,6604,1.5,0,1999,0,Greenwood Valley,40081
PROP_01208,2025-11-10,238464,3,1.0,1863,7452,2.0,0,1957,0,Greenwood Valley,40081
PROP_01209,2026-04-17,564276,1,1.0,2391,14346,1.5,0,1999,0,Greenwood Valley,40081
PROP_01210,2026-02-05,434253,4,1.0,1491,2982,1.0,0,1984,2025,Coastal Suburbs,20012
PROP_01211,2026-03-05,519120,4,2.5,2163,6489,1.0,0,1965,0,Coastal Suburbs,20011
PROP_01212,2025-06-19,248220,4,2.5,1773,10638,2.0,0,1952,0,Coastal Suburbs,20011
PROP_01213,2026-04-13,273996,3,1.0,1593,7965,1.0,0,1988,0,Greenwood Valley,40082
PROP_01214,2025-07-06,106125,4,2.5,849,3396,2.0,0,1988,0,Coastal Suburbs,20013
PROP_01215,2025-09-29,295514,1,2.0,2126,12756,1.5,0,2001,0,Coastal Suburbs,20011
PROP_01216,2026-04-20,113775,2,1.5,925,1850,1.5,0,2010,0,Greenwood Valley,40081
PROP_01217,2026-05-17,2089237,4,3.0,4410,13230,3.0,0,1991,2019,Coastal Suburbs,20013
PROP_01218,2025-10-26,277420,1,2.5,1430,8580,1.5,0,1970,0,Coastal Suburbs,20012
PROP_01219,2025-09-25,272448,2,2.0,1419,8514,2.0,0,1995,0,Coastal Suburbs,20011
PROP_01220,2025-07-17,215760,4,1.5,930,5580,1.5,0,1974,0,Greenwood Valley,40082
PROP_01221,2026-01-09,1179000,5,3.0,4500,36000,2.5,0,1956,0,Tech Park District,30045
PROP_01222,2025-07-21,381240,1,2.5,1765,10590,1.0,0,1984,0,Metro City,10004
PROP_01223,2026-04-21,1227570,6,2.5,2822,16932,3.0,0,1968,2024,Metro City,10003
PROP_01224,2026-05-27,164406,4,1.0,1034,5170,1.0,0,2002,0,Metro City,10003
PROP_01225,2025-07-22,546264,4,2.5,2529,17703,3.0,0,2008,0,Metro City,10004
PROP_01226,2026-01-14,432999,4,1.5,2133,8532,1.5,0,1953,0,Coastal Suburbs,20013
PROP_01227,2025-08-25,293707,3,1.5,2113,10565,2.0,0,2003,0,Metro City,10004
PROP_01228,2026-05-22,141573,4,1.0,1151,5755,1.5,0,1954,0,Greenwood Valley,40081
PROP_01229,2025-11-01,392887,4,1.0,2101,6303,1.5,0,1985,0,Metro City,10002
PROP_01230,2025-06-15,362096,2,2.0,1484,8904,2.0,0,1950,0,Tech Park District,30046
PROP_01231,2025-06-24,923610,6,3.0,3622,14488,3.0,0,2002,0,Metro City,10003
PROP_01232,2025-11-14,916292,5,3.5,3419,10257,2.0,0,2007,0,Metro City,10002
PROP_01233,2025-06-29,164780,4,1.0,1070,4280,1.0,0,1989,0,Metro City,10002
PROP_01234,2025-10-29,423632,4,2.0,1826,3652,2.0,0,1997,0,Tech Park District,30045
PROP_01235,2025-12-01,5758675,9,6.0,7943,103259,4.0,0,2007,2019,Tech Park District,30045
PROP_01236,2025-12-09,632016,5,4.0,3024,12096,2.0,0,1998,0,Tech Park District,30046
PROP_01237,2026-01-07,381372,1,1.5,1563,9378,1.5,0,1972,0,Greenwood Valley,40082
PROP_01238,2025-08-14,138958,4,1.5,1139,5695,2.0,0,1999,0,Metro City,10003
PROP_01239,2025-10-04,1096875,6,4.0,3125,12500,2.5,0,1969,0,Metro City,10004
PROP_01240,2026-02-27,455430,4,2.5,1938,11628,1.5,0,1973,0,Coastal Suburbs,20011
PROP_01241,2025-12-28,345000,2,2.0,1875,5625,1.0,0,1981,0,Greenwood Valley,40081
PROP_01242,2026-03-17,135036,2,1.0,1116,3348,1.5,0,1958,0,Coastal Suburbs,20013
PROP_01243,2026-05-16,759200,4,2.5,3650,29200,3.0,0,1986,0,Metro City,10004
PROP_01244,2025-09-01,445680,1,1.5,1857,11142,1.5,0,1966,0,Metro City,10002
PROP_01245,2025-08-27,893587,5,3.5,3055,24440,3.0,0,1987,2021,Greenwood Valley,40082
PROP_01246,2025-08-29,291975,2,2.0,1275,2550,2.0,0,2004,0,Coastal Suburbs,20011
PROP_01247,2025-07-11,420296,4,1.5,1964,11784,1.0,0,2001,0,Metro City,10003
PROP_01248,2026-04-09,584080,3,1.5,2086,4172,1.5,0,1962,2022,Metro City,10001
PROP_01249,2025-12-13,215100,3,1.0,1434,4302,1.5,0,1970,0,Tech Park District,30046
PROP_01250,2026-04-14,245508,3,2.5,998,1996,1.0,0,1975,0,Metro City,10002
PROP_01251,2026-05-16,7015881,8,4.5,5425,59675,2.5,1,1972,2018,Metro City,10004
PROP_01252,2025-10-02,256762,4,1.5,1230,6150,1.0,0,1987,2020,Tech Park District,30045
PROP_01253,2026-02-10,409060,1,2.0,1810,9050,1.0,0,1966,0,Tech Park District,30046
PROP_01254,2026-03-26,1453370,4,4.0,4094,20470,2.0,0,1959,0,Tech Park District,30045
PROP_01255,2025-08-13,399420,2,1.5,1902,11412,1.5,0,1999,0,Metro City,10003
PROP_01256,2025-09-27,257880,1,2.0,1842,3684,1.5,0,1962,0,Tech Park District,30045
PROP_01257,2026-01-23,289289,4,2.0,1309,7854,2.0,0,1956,0,Greenwood Valley,40082
PROP_01258,2026-04-23,154687,1,1.5,825,3300,1.5,0,1985,2019,Greenwood Valley,40081
PROP_01259,2025-10-09,260650,1,1.5,2005,10025,1.5,0,1980,0,Coastal Suburbs,20011
PROP_01260,2026-01-22,382386,1,2.5,1893,11358,1.0,0,1970,0,Greenwood Valley,40082
PROP_01261,2025-10-09,3696840,9,6.0,7335,80685,4.0,0,1980,0,Tech Park District,30045
PROP_01262,2026-05-08,352086,2,2.5,1414,5656,1.0,0,1956,0,Greenwood Valley,40081
PROP_01263,2025-06-05,303150,4,1.0,2021,6063,1.0,0,1961,0,Greenwood Valley,40082
PROP_01264,2026-01-25,303620,2,1.5,1598,7990,1.0,0,1993,0,Tech Park District,30045
PROP_01265,2025-10-26,751140,4,3.0,2889,8667,3.0,0,1987,2018,Tech Park District,30045
PROP_01266,2026-05-13,338834,4,1.0,1774,8870,1.5,0,1987,0,Coastal Suburbs,20011
PROP_01267,2026-03-07,919524,4,2.5,4218,12654,2.5,0,1993,0,Metro City,10002
PROP_01268,2025-08-20,1440470,5,4.0,4072,16288,2.5,0,1998,2021,Tech Park District,30046
PROP_01269,2025-07-08,497725,4,1.0,2315,13890,1.5,0,2012,0,Coastal Suburbs,20011
PROP_01270,2026-01-13,116870,4,2.5,899,3596,1.0,0,2000,0,Greenwood Valley,40081
PROP_01271,2025-11-24,398437,2,1.0,2125,10625,1.5,0,1951,2025,Greenwood Valley,40081
PROP_01272,2026-03-28,2925498,6,5.0,7118,35590,2.5,0,1983,0,Metro City,10001
PROP_01273,2025-11-01,963794,6,4.0,3902,15608,2.0,0,2000,0,Coastal Suburbs,20012
PROP_01274,2026-04-24,341901,4,2.0,1809,7236,2.0,0,1967,0,Greenwood Valley,40081
PROP_01275,2026-01-04,277800,3,1.5,1852,3704,1.0,0,1999,0,Tech Park District,30046
PROP_01276,2026-05-20,345610,3,2.0,1615,8075,1.0,0,1969,0,Tech Park District,30045
PROP_01277,2025-10-07,187048,4,2.5,824,2472,1.5,0,1967,0,Greenwood Valley,40081
PROP_01278,2026-01-20,470753,3,2.5,2111,6333,1.5,0,1952,0,Greenwood Valley,40081
PROP_01279,2025-11-02,129465,3,1.0,945,3780,1.0,0,2006,0,Tech Park District,30045
PROP_01280,2025-09-10,224910,1,2.0,1666,3332,1.5,0,1997,0,Metro City,10004
PROP_01281,2025-12-14,308664,2,2.0,1429,7145,2.0,0,1983,0,Tech Park District,30046
PROP_01282,2026-02-03,301245,3,2.5,1995,3990,1.5,0,1960,0,Tech Park District,30045
PROP_01283,2025-07-25,757680,5,4.0,3280,19680,2.5,0,1980,0,Greenwood Valley,40082
PROP_01284,2025-09-30,316800,4,2.5,1920,3840,1.5,0,1973,2023,Tech Park District,30046
PROP_01285,2025-12-13,266490,2,1.0,2115,4230,2.0,0,1996,0,Greenwood Valley,40081
PROP_01286,2026-03-20,275405,2,2.5,1235,3705,1.0,0,1987,0,Coastal Suburbs,20011
PROP_01287,2025-12-01,1078272,5,3.0,3072,18432,2.5,0,1973,0,Coastal Suburbs,20013
PROP_01288,2026-03-22,1214022,6,3.0,3317,26536,3.0,0,1968,0,Greenwood Valley,40082
PROP_01289,2025-10-30,371280,1,2.0,2210,4420,1.0,0,1979,0,Coastal Suburbs,20013
PROP_01290,2026-05-25,222464,2,1.5,1408,7040,2.0,0,1951,0,Coastal Suburbs,20013
PROP_01291,2025-10-30,1308498,4,3.5,3501,28008,2.5,0,1957,2023,Greenwood Valley,40082
PROP_01292,2025-06-12,530200,1,1.5,1928,5784,1.0,0,1986,2019,Tech Park District,30046
PROP_01293,2026-05-04,932662,5,3.0,2926,17556,2.5,0,1976,2022,Coastal Suburbs,20011
PROP_01294,2025-12-20,181684,3,2.5,857,4285,1.0,0,1956,0,Metro City,10004
PROP_01295,2025-10-19,138933,2,2.0,1077,4308,1.0,0,2010,0,Metro City,10003
PROP_01296,2025-06-05,178281,4,2.0,837,4185,1.5,0,2014,0,Tech Park District,30045
PROP_01297,2026-03-17,251321,1,2.5,1127,2254,1.0,0,1974,0,Greenwood Valley,40082
PROP_01298,2026-05-18,753480,5,4.0,2691,13455,3.0,0,2012,0,Tech Park District,30046
PROP_01299,2025-06-26,324287,2,2.5,2333,13998,2.0,0,1982,0,Coastal Suburbs,20011
PROP_01300,2026-04-07,179271,3,2.0,829,3316,2.0,0,1968,2022,Greenwood Valley,40081
PROP_01301,2026-02-10,219620,2,2.0,1580,3160,1.0,0,1963,0,Tech Park District,30045
PROP_01302,2025-10-25,515823,1,1.0,2233,4466,1.0,0,1970,0,Tech Park District,30046
PROP_01303,2025-09-26,3455190,8,7.5,5730,40110,4.0,0,2009,0,Coastal Suburbs,20013
PROP_01304,2026-04-07,992592,6,3.0,2928,11712,2.5,0,2011,0,Greenwood Valley,40081
PROP_01305,2025-11-28,412180,1,2.5,2228,4456,2.0,0,1997,0,Tech Park District,30045
PROP_01306,2025-09-21,603892,3,2.5,2206,11030,2.0,0,1974,2024,Greenwood Valley,40082
PROP_01307,2026-04-22,1093275,5,3.0,3225,19350,2.0,0,1957,0,Coastal Suburbs,20011
PROP_01308,2025-09-06,163815,4,1.5,815,1630,1.5,0,2007,0,Coastal Suburbs,20012
PROP_01309,2026-04-14,241244,4,2.0,1471,5884,1.5,0,1982,0,Greenwood Valley,40082
PROP_01310,2025-10-07,228123,4,2.5,1491,8946,1.5,0,1987,0,Tech Park District,30045
PROP_01311,2026-05-14,271025,3,2.0,1465,2930,1.0,0,1988,0,Tech Park District,30045
PROP_01312,2026-05-04,326888,2,1.5,1883,9415,2.0,1,2015,0,Greenwood Valley,40082
PROP_01313,2026-05-15,897594,6,2.5,4254,12762,2.0,0,1988,0,Tech Park District,30046
PROP_01314,2025-08-10,754965,6,4.0,2649,10596,2.0,0,1956,0,Tech Park District,30045
PROP_01315,2026-04-18,3748958,8,4.5,5371,48339,4.0,0,2005,0,Coastal Suburbs,20011
PROP_01316,2025-07-20,1413896,6,4.0,2953,14765,2.5,1,1984,0,Greenwood Valley,40082
PROP_01317,2026-04-18,313200,1,2.0,1450,2900,1.5,0,2012,0,Tech Park District,30046
PROP_01318,2026-04-27,286366,2,2.0,2186,4372,1.5,0,1967,0,Metro City,10003
PROP_01319,2025-06-21,231210,3,2.0,1101,2202,1.0,0,1967,0,Greenwood Valley,40081
PROP_01320,2025-11-06,204856,3,1.5,883,2649,1.0,0,2008,0,Tech Park District,30045
PROP_01321,2026-01-12,611040,3,1.0,2144,8576,1.0,0,1984,2024,Greenwood Valley,40082
PROP_01322,2025-06-18,401470,2,2.0,2113,12678,1.5,0,1963,0,Coastal Suburbs,20011
PROP_01323,2026-03-24,362664,2,1.5,1679,3358,2.0,0,1985,0,Coastal Suburbs,20011
PROP_01324,2025-12-04,476105,2,1.0,1708,5124,2.0,0,1973,2019,Greenwood Valley,40082
PROP_01325,2025-08-07,374248,1,2.5,1907,11442,1.0,0,1998,2021,Metro City,10003
PROP_01326,2025-07-17,173472,1,2.5,1112,3336,1.0,0,1978,0,Tech Park District,30046
PROP_01327,2025-10-30,154100,1,1.5,1150,3450,1.5,0,1954,0,Metro City,10004
PROP_01328,2025-11-15,838332,6,4.0,2628,21024,3.0,0,2007,0,Greenwood Valley,40082
PROP_01329,2025-12-30,315530,4,2.5,1816,7264,1.5,0,1955,2019,Tech Park District,30045
PROP_01330,2025-08-29,356767,1,2.0,1811,10866,1.0,0,1997,0,Greenwood Valley,40081
PROP_01331,2025-09-11,301093,2,2.0,1927,11562,1.5,0,1969,2023,Greenwood Valley,40081
PROP_01332,2025-08-07,148463,4,1.0,1169,2338,2.0,0,1992,0,Greenwood Valley,40081
PROP_01333,2026-03-04,577418,6,4.0,2803,19621,2.0,0,2012,0,Metro City,10002
PROP_01334,2025-12-05,217728,1,1.0,896,4480,2.0,0,1968,0,Greenwood Valley,40082
PROP_01335,2026-02-27,314622,2,1.5,1362,8172,2.0,0,1988,0,Coastal Suburbs,20012
PROP_01336,2026-02-12,467156,3,1.0,1661,8305,1.5,0,1978,2019,Greenwood Valley,40081
PROP_01337,2025-10-18,277915,1,2.5,1705,5115,2.0,0,1977,0,Tech Park District,30046
PROP_01338,2025-08-24,312312,3,2.5,2184,4368,1.5,0,2011,0,Tech Park District,30046
PROP_01339,2025-10-10,269750,3,2.0,891,3564,1.5,1,1963,2020,Coastal Suburbs,20013
PROP_01340,2026-02-02,641300,4,2.5,3025,12100,3.0,0,1975,0,Metro City,10003
PROP_01341,2025-10-30,545905,4,1.0,2323,4646,2.0,0,2007,0,Greenwood Valley,40081
PROP_01342,2025-11-21,344475,3,2.0,1531,7655,2.0,0,2010,0,Coastal Suburbs,20011
PROP_01343,2025-07-29,1058505,4,4.0,4151,20755,2.0,0,1967,0,Tech Park District,30045
PROP_01344,2026-01-26,1184657,6,3.0,2888,14440,3.0,1,2007,0,Greenwood Valley,40081
PROP_01345,2025-07-09,1440257,6,3.0,4199,16796,2.0,0,1976,0,Coastal Suburbs,20013
PROP_01346,2025-08-12,1317296,5,3.5,3647,29176,2.0,1,1979,0,Coastal Suburbs,20013
PROP_01347,2025-09-24,710995,6,3.5,2683,18781,2.5,0,1981,0,Metro City,10004
PROP_01348,2026-05-13,1074905,4,3.5,3595,21570,2.5,0,1972,0,Greenwood Valley,40081
PROP_01349,2026-05-12,314084,1,2.5,1348,8088,1.0,0,1950,0,Tech Park District,30046
PROP_01350,2025-12-21,377508,1,2.5,1956,11736,1.0,0,1962,0,Coastal Suburbs,20011
PROP_01351,2026-03-13,385968,4,1.0,2244,13464,1.5,0,2012,0,Tech Park District,30046
PROP_01352,2025-12-05,343357,2,1.5,1897,9485,1.5,0,1975,0,Tech Park District,30045
PROP_01353,2025-07-17,330159,3,1.0,1977,11862,1.5,0,1964,0,Metro City,10002
PROP_01354,2025-12-20,281892,4,1.0,2028,10140,1.5,0,1950,0,Coastal Suburbs,20012
PROP_01355,2025-06-08,957096,5,3.0,2532,10128,2.0,0,1978,0,Tech Park District,30046
PROP_01356,2025-10-14,1339740,4,4.0,4135,28945,2.0,0,1995,0,Metro City,10001
PROP_01357,2026-03-02,327810,4,1.0,1470,4410,2.0,0,1965,0,Metro City,10001
PROP_01358,2025-08-03,401247,3,1.0,1737,6948,1.5,0,1989,0,Metro City,10002
PROP_01359,2026-01-19,475277,4,1.5,1802,5406,1.5,0,1998,2021,Greenwood Valley,40081
PROP_01360,2025-12-06,205539,4,2.5,1569,6276,1.0,0,1953,0,Tech Park District,30045
PROP_01361,2026-05-11,6240480,8,6.0,4761,38088,3.0,1,1982,2022,Tech Park District,30045
PROP_01362,2026-05-11,240550,2,1.0,1415,7075,1.0,0,1982,2020,Greenwood Valley,40081
PROP_01363,2025-10-13,296212,4,2.0,1988,5964,1.0,0,1983,0,Greenwood Valley,40081
PROP_01364,2026-03-27,114390,3,1.5,930,2790,2.0,0,1991,0,Greenwood Valley,40082
PROP_01365,2025-12-13,398180,4,1.0,1852,5556,1.0,0,2014,0,Greenwood Valley,40082
PROP_01366,2026-04-23,700920,4,3.5,3245,22715,2.0,0,1982,0,Metro City,10004
PROP_01367,2025-12-08,258480,1,1.0,1795,10770,1.0,0,1955,0,Greenwood Valley,40082
PROP_01368,2025-07-26,353700,2,2.0,2358,11790,1.0,0,1968,2025,Greenwood Valley,40082
PROP_01369,2026-05-12,981250,6,2.5,3925,19625,2.0,0,1951,0,Coastal Suburbs,20011
PROP_01370,2025-09-28,301658,2,2.5,1486,5944,2.0,0,1967,0,Metro City,10002
PROP_01371,2026-01-28,325200,2,1.0,1626,8130,1.5,0,1959,0,Metro City,10001
PROP_01372,2025-06-13,249090,4,2.5,1311,3933,2.0,0,1967,2020,Coastal Suburbs,20011
PROP_01373,2026-04-14,3116215,7,5.0,5255,78825,2.5,0,1967,0,Metro City,10001
PROP_01374,2026-03-15,1196803,4,3.0,3449,24143,2.5,0,1962,0,Metro City,10001
PROP_01375,2025-11-15,286518,4,1.0,1239,3717,1.0,0,1992,2022,Coastal Suburbs,20012
PROP_01376,2026-04-09,357700,3,1.5,1825,9125,1.5,0,2006,0,Tech Park District,30046
PROP_01377,2025-09-22,252145,4,2.5,1195,4780,1.0,0,1981,0,Metro City,10002
PROP_01378,2026-04-28,456860,2,2.0,2155,12930,2.0,0,1972,0,Greenwood Valley,40082
PROP_01379,2025-07-03,689649,1,2.0,2209,6627,1.5,1,1997,0,Coastal Suburbs,20012
PROP_01380,2026-04-22,351882,4,1.5,1557,4671,2.0,0,2003,0,Metro City,10003
PROP_01381,2026-01-24,1026300,5,3.0,3421,20526,3.0,0,1986,2020,Tech Park District,30046
PROP_01382,2026-05-25,274624,2,2.0,1226,7356,2.0,0,1966,0,Greenwood Valley,40082
PROP_01383,2025-11-02,373066,2,2.5,1811,10866,1.0,0,2010,0,Tech Park District,30045
PROP_01384,2026-04-29,1424841,6,3.0,3728,18640,2.0,1,2002,0,Greenwood Valley,40082
PROP_01385,2025-12-27,196365,1,2.5,1007,5035,2.0,0,2010,0,Greenwood Valley,40081
PROP_01386,2025-07-30,247008,1,2.5,996,3984,1.0,0,1960,0,Coastal Suburbs,20013
PROP_01387,2025-08-11,183799,1,1.5,847,4235,1.0,0,1957,0,Coastal Suburbs,20013
PROP_01388,2025-06-24,1028125,5,4.0,4375,30625,3.0,0,1999,0,Coastal Suburbs,20011
PROP_01389,2025-06-20,376295,1,2.0,1615,4845,2.0,0,2000,0,Coastal Suburbs,20011
PROP_01390,2025-11-03,384936,2,2.5,2238,8952,1.5,0,1974,0,Tech Park District,30045
PROP_01391,2026-02-08,173600,3,1.0,1240,6200,2.0,0,1964,0,Greenwood Valley,40081
PROP_01392,2025-07-30,365148,4,1.0,2070,10350,1.5,1,2002,0,Greenwood Valley,40082
PROP_01393,2025-07-20,128778,1,1.0,1014,5070,1.0,0,1964,0,Coastal Suburbs,20011
PROP_01394,2025-09-29,226422,1,1.0,1198,3594,1.0,0,1977,0,Coastal Suburbs,20013
PROP_01395,2026-03-03,353804,2,2.0,1892,3784,1.5,0,1961,0,Greenwood Valley,40082
PROP_01396,2025-08-09,263902,2,1.0,951,3804,2.0,0,1951,2025,Metro City,10004
PROP_01397,2025-12-16,248317,3,1.5,879,2637,2.0,0,2003,2022,Metro City,10001
PROP_01398,2026-01-19,855910,6,2.5,3410,17050,2.0,0,1983,0,Metro City,10001
PROP_01399,2025-12-07,165915,2,1.0,1229,4916,1.0,0,2011,0,Tech Park District,30046
PROP_01400,2026-05-10,914244,6,2.5,3242,22694,2.5,0,2011,0,Metro City,10004
PROP_01401,2026-05-23,549669,2,1.0,1993,7972,1.0,1,2009,0,Metro City,10004
PROP_01402,2026-03-04,4335653,6,6.0,4877,29262,2.5,1,1988,0,Metro City,10002
PROP_01403,2026-01-01,1554423,6,3.0,4187,25122,3.0,0,1987,2019,Greenwood Valley,40081
PROP_01404,2026-03-28,311392,1,1.0,2104,10520,1.5,0,1998,0,Metro City,10002
PROP_01405,2025-08-19,340425,2,1.0,1513,6052,1.0,0,1960,2019,Tech Park District,30045
PROP_01406,2025-12-30,331760,4,1.5,1595,3190,1.5,0,1993,0,Tech Park District,30045
PROP_01407,2026-05-02,736576,5,3.5,2708,8124,2.0,0,2012,0,Tech Park District,30045
PROP_01408,2025-07-21,294272,3,2.0,1672,8360,2.0,0,1957,0,Metro City,10004
PROP_01409,2026-02-06,298837,3,2.5,1226,4904,1.5,0,1968,2018,Metro City,10003
PROP_01410,2026-04-12,249240,4,2.5,1072,4288,1.5,0,1998,2023,Greenwood Valley,40081
PROP_01411,2025-12-26,284885,3,1.0,1255,2510,1.5,0,1973,0,Metro City,10001
PROP_01412,2025-10-22,1096444,4,4.0,4076,28532,3.0,0,1962,0,Greenwood Valley,40081
PROP_01413,2025-06-17,294147,2,1.5,1827,3654,1.0,0,1967,0,Coastal Suburbs,20011
PROP_01414,2026-05-20,131334,2,2.0,826,4956,1.5,0,1974,0,Coastal Suburbs,20011
PROP_01415,2025-12-07,340763,1,1.0,2287,13722,1.5,0,1979,0,Tech Park District,30045
PROP_01416,2025-09-20,1616081,5,2.5,3688,14752,2.5,1,1968,0,Metro City,10001
PROP_01417,2026-01-14,841544,5,3.5,2882,23056,3.0,0,2012,0,Coastal Suburbs,20011
PROP_01418,2026-01-14,373576,1,1.5,1906,3812,1.0,0,1963,0,Metro City,10004
PROP_01419,2025-09-29,441320,3,1.5,2360,14160,1.0,0,1986,0,Tech Park District,30045
PROP_01420,2025-12-03,204966,2,1.0,1158,2316,2.0,0,1952,0,Greenwood Valley,40082
